EpidateDT,CaseCNT,RollingNBR,CumulativeCNT,UpdateDT,ReportDT
2023-01-13,7,6.714285714,30072,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-14,5,6.714285714,30077,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-15,6,6.857142857,30083,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-16,5,6.714285714,30088,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-17,2,5.857142857,30090,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-18,7,5.857142857,30097,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-19,3,5,30100,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-20,12,5.714285714,30112,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-21,5,5.714285714,30117,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-22,4,5.428571429,30121,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-23,3,5.142857143,30124,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-24,4,5.428571429,30128,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-25,7,5.428571429,30135,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-26,6,5.857142857,30141,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-27,1,4.285714286,30142,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-28,6,4.428571429,30148,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-29,0,3.857142857,30148,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-30,4,4,30152,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-01-31,5,4.142857143,30157,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-01,6,4,30163,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-02,7,4.142857143,30170,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-03,1,4.142857143,30171,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-04,3,3.714285714,30174,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-05,0,3.714285714,30174,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-06,0,3.142857143,30174,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-07,5,3.142857143,30179,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-08,2,2.571428571,30181,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-09,2,1.857142857,30183,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-10,1,1.857142857,30184,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-11,2,1.714285714,30186,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-12,1,1.857142857,30187,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-13,0,1.857142857,30187,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-14,0,1.142857143,30187,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
2023-02-15,5,1.571428571,30192,Data as Reported to CDC as of 15 Feb 2023 2:00 PM EDT,2023-02-17
